Account,date,daily_PnL,win_rate,num_trades,avg_trade_size,avg_leverage,long_short_ratio,Classification,leverage_segment,trade_freq_segment,winner_segment,profit_label,sentiment_code,cluster
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,0.10810810810810811,148,9667.030743243244,24.0,0.0,Extreme Fear,Low,Infrequent,Inconsistent,1,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,0.680327868852459,122,11281.935245901639,18.0,0.0,Extreme Fear,Low,Infrequent,Consistent,0,0,1
